,Date,Datetime,Surface Temperature (kelvin),Surface Temperature (Celcius),Power,Confidence,Latitude,Longitude
310,2017-07-02,2017-07-02T04:29:00,332.1,58,34.8,88,-37.333,143.534
311,2017-07-02,2017-07-02T04:28:42,302.0,28,10.7,50,-37.885999999999996,147.207
312,2017-07-02,2017-07-02T04:28:42,302.0,28,10.7,50,-37.885999999999996,147.207
313,2017-07-01,2017-07-01T13:11:41,303.1,29,16.1,53,-37.062,141.373
314,2017-07-01,2017-07-01T13:11:41,303.1,29,16.1,53,-37.062,141.373
315,2017-07-01,2017-07-01T03:46:08,305.3,32,25.7,61,-36.779,146.108
316,2017-07-01,2017-07-01T03:46:08,305.3,32,25.7,61,-36.779,146.108
317,2017-06-30,2017-06-30T04:41:25,318.0,44,21.4,78,-36.834,142.524
318,2017-06-30,2017-06-30T04:41:25,318.0,44,21.4,78,-36.834,142.524
319,2017-06-30,2017-06-30T00:27:19,321.2,48,21.4,81,-37.858000000000004,143.428
320,2017-06-30,2017-06-30T00:27:19,314.4,41,15.1,75,-37.856,143.416
321,2017-06-30,2017-06-30T00:27:19,314.4,41,15.1,75,-37.856,143.416
322,2017-06-30,2017-06-30T00:27:19,321.2,48,21.4,81,-37.858000000000004,143.428
323,2017-06-22,2017-06-22T03:50:20,319.3,46,22.3,71,-36.4274,142.1944
324,2017-06-20,2017-06-20T04:05:20,324.9,51,29.2,78,-36.3674,143.7295
325,2017-06-20,2017-06-20T04:02:00,324.6,51,28.9,78,-36.3782,143.7313
326,2017-06-20,2017-06-20T04:02:00,341.3,68,55.4,91,-36.3774,143.7079
327,2017-06-20,2017-06-20T04:02:00,361.9,88,102.9,100,-36.3756,143.7243
328,2017-06-20,2017-06-20T04:02:00,353.2,80,80.8,97,-36.369,143.7132
329,2017-06-20,2017-06-20T04:02:00,362.4,89,104.5,100,-36.3799,143.7149
330,2017-06-18,2017-06-18T04:14:00,318.6,45,22.7,70,-36.7179,142.2536
331,2017-06-18,2017-06-18T04:14:00,312.2,39,17.6,53,-37.8387,144.6301
332,2017-06-16,2017-06-16T04:34:30,316.5,43,23.2,66,-37.3583,143.0203
333,2017-06-16,2017-06-16T04:26:10,315.5,42,21.4,64,-36.7084,142.7354
334,2017-06-14,2017-06-14T04:44:10,318.8,45,22.1,61,-36.2669,143.1906
335,2017-06-14,2017-06-14T04:43:00,358.9,85,95.7,94,-36.2693,143.1768
336,2017-06-14,2017-06-14T04:40:10,312.6,39,16.9,55,-36.3769,144.7505
337,2017-06-14,2017-06-14T04:38:30,317.8,44,23.0,69,-36.059,143.7718
338,2017-06-13,2017-06-13T04:02:00,314.9,41,18.2,62,-36.0201,143.7775
339,2017-06-11,2017-06-11T04:09:40,314.7,41,20.4,62,-37.6767,142.9892
340,2017-06-11,2017-06-11T04:08:00,315.7,42,21.4,64,-37.6662,142.9874
341,2017-06-09,2017-06-09T04:23:25,312.2,39,11.9,72,-36.009,143.185
342,2017-06-09,2017-06-09T04:23:20,325.4,52,24.5,84,-36.358000000000004,143.113
343,2017-06-09,2017-06-09T04:23:16,329.6,56,31.4,86,-36.701,142.53799999999998
344,2017-06-07,2017-06-07T04:39:00,323.2,50,29.4,76,-36.5775,142.6076
345,2017-06-07,2017-06-07T04:36:00,312.6,39,18.3,55,-36.1858,143.885
346,2017-06-07,2017-06-07T04:35:50,334.3,61,43.5,86,-36.0966,142.3635
347,2017-06-07,2017-06-07T04:35:40,317.3,44,22.1,68,-36.2111,141.505
348,2017-06-07,2017-06-07T04:35:30,312.2,39,17.1,53,-36.5794,142.5959
349,2017-06-07,2017-06-07T04:33:50,351.7,78,77.1,96,-36.1002,142.3405
350,2017-06-07,2017-06-07T04:32:10,333.1,59,42.8,85,-36.3096,142.7722
351,2017-06-07,2017-06-07T04:32:10,314.3,41,18.7,61,-36.2229,143.4245
352,2017-06-07,2017-06-07T04:32:10,311.9,38,16.7,52,-36.0279,146.0244
353,2017-06-07,2017-06-07T04:32:10,327.8,54,37.5,81,-37.1405,144.1375
354,2017-06-07,2017-06-07T04:32:10,319.7,46,27.3,72,-37.7052,144.6926
355,2017-06-07,2017-06-07T04:32:10,324.6,51,31.2,78,-36.2127,141.4938
356,2017-06-07,2017-06-07T04:32:10,333.1,59,42.9,85,-36.3114,142.7605
357,2017-06-07,2017-06-07T04:32:10,340.3,67,55.3,90,-36.4325,144.3142
358,2017-06-04,2017-06-04T04:08:30,319.6,46,24.2,71,-36.6851,141.6125
359,2017-06-04,2017-06-04T04:08:20,334.9,61,45.6,86,-36.6833,141.6347
360,2017-06-04,2017-06-04T04:08:10,342.6,69,59.5,91,-36.7685,142.7134
361,2017-06-04,2017-06-04T04:02:30,313.4,40,19.6,58,-37.4661,143.2419
362,2017-06-04,2017-06-04T04:02:10,321.3,48,29.0,74,-37.9243,144.1064
363,2017-06-04,2017-06-04T04:02:10,342.1,68,58.5,91,-36.7801,142.7151
364,2017-06-04,2017-06-04T04:02:10,332.4,59,44.5,85,-37.926,144.0898
365,2017-06-04,2017-06-04T04:02:10,312.4,39,17.4,54,-36.4422,141.42700000000002
366,2017-06-04,2017-06-04T04:02:10,313.9,40,17.4,59,-36.251,142.5651
367,2017-06-03,2017-06-03T04:56:40,318.7,45,25.0,70,-37.5865,143.0246
368,2017-06-03,2017-06-03T04:56:40,322.2,49,30.0,75,-37.5915,143.0015
369,2017-06-02,2017-06-02T04:23:00,323.0,49,27.8,76,-36.4553,142.8786
370,2017-06-02,2017-06-02T04:20:50,318.5,45,22.3,70,-36.6296,142.5191
371,2017-06-02,2017-06-02T04:15:00,318.9,45,23.4,70,-36.0005,143.1847
372,2017-06-02,2017-06-02T04:14:40,315.8,42,21.6,64,-36.2032,145.3025
373,2017-06-02,2017-06-02T04:14:10,316.0,42,20.1,65,-35.779,143.1057
374,2017-06-02,2017-06-02T04:14:10,321.2,48,27.5,74,-36.0459,143.8907
375,2017-06-02,2017-06-02T04:14:10,321.3,48,26.4,74,-36.404,142.5467
376,2017-06-02,2017-06-02T04:14:10,330.4,57,38.8,83,-36.4025,142.5598
377,2017-06-02,2017-06-02T04:14:10,330.8,57,38.7,83,-36.5507,142.5788
378,2017-06-02,2017-06-02T04:14:10,314.6,41,17.8,62,-36.6312,142.5058
379,2017-06-02,2017-06-02T04:14:10,324.4,51,31.3,77,-36.836999999999996,142.0391
380,2017-06-01,2017-06-01T05:10:50,326.1,52,34.5,79,-36.6732,142.5162
381,2017-06-01,2017-06-01T05:09:20,329.5,56,39.0,82,-36.6686,142.5195
382,2017-05-26,2017-05-26T04:12:00,319.6,46,27.7,71,-37.1815,146.7777
383,2017-05-26,2017-05-26T04:08:10,314.2,41,17.6,60,-36.3334,141.1515
384,2017-05-26,2017-05-26T04:08:10,325.7,52,33.2,79,-37.1875,146.8024
385,2017-05-26,2017-05-26T04:08:10,332.6,59,43.5,85,-37.189,146.791
386,2017-05-24,2017-05-24T04:20:20,314.3,41,19.3,61,-37.0585,143.8589
387,2017-05-24,2017-05-24T00:04:20,313.9,40,21.2,59,-36.6859,146.8907
388,2017-05-24,2017-05-24T00:01:50,313.7,40,20.3,56,-36.575,146.6668
389,2017-05-23,2017-05-23T00:59:40,323.9,50,31.7,77,-38.0427,141.0271
390,2017-05-23,2017-05-23T00:58:00,332.2,59,41.5,84,-37.903,141.0975
391,2017-05-23,2017-05-23T00:55:10,322.1,48,29.3,75,-38.0446,141.0458
392,2017-05-23,2017-05-23T00:54:50,317.3,44,22.2,68,-37.9004,141.0921
393,2017-05-23,2017-05-23T00:54:50,328.5,55,36.3,81,-37.9022,141.1109
394,2017-05-22,2017-05-22T15:30:20,309.5,36,19.4,66,-36.6396,146.8973
395,2017-05-22,2017-05-22T04:43:30,326.9,53,34.8,80,-36.8323,146.6635
396,2017-05-22,2017-05-22T04:42:20,323.1,49,27.9,59,-36.7889,146.6495
397,2017-05-22,2017-05-22T04:38:50,315.0,41,17.1,63,-36.4794,144.5752
398,2017-05-22,2017-05-22T04:37:20,311.9,38,15.3,52,-37.6198,143.0357
399,2017-05-22,2017-05-22T04:35:50,328.5,55,33.7,73,-36.606,141.8923
400,2017-05-22,2017-05-22T04:34:50,313.5,40,18.5,58,-37.4857,143.5322
401,2017-05-22,2017-05-22T04:34:10,374.3,101,142.5,100,-36.477,144.5887
402,2017-05-22,2017-05-22T04:34:10,320.2,47,23.7,72,-36.4767,142.0793
403,2017-05-22,2017-05-22T04:34:00,325.1,51,30.1,78,-38.3871,146.3082
404,2017-05-22,2017-05-22T04:33:10,321.6,48,26.5,74,-37.4976,143.1585
405,2017-05-22,2017-05-22T04:32:50,312.3,39,17.9,53,-36.7842,146.9658
406,2017-05-22,2017-05-22T04:32:20,319.1,45,24.4,71,-38.1647,144.0538
407,2017-05-22,2017-05-22T04:32:20,323.2,50,27.8,76,-36.4858,142.0815
408,2017-05-22,2017-05-22T04:32:20,320.6,47,27.5,73,-36.4909,146.7406
409,2017-05-22,2017-05-22T04:32:20,323.2,50,28.4,76,-36.5708,146.7537
410,2017-05-22,2017-05-22T04:32:20,329.5,56,36.5,70,-36.7783,146.6449
411,2017-05-22,2017-05-22T04:32:20,341.3,68,56.0,91,-36.7746,146.6642
412,2017-05-22,2017-05-22T04:32:20,328.9,55,35.7,76,-36.7855,146.6675
413,2017-05-22,2017-05-22T04:32:20,352.1,78,80.7,96,-36.8359,146.6448
414,2017-05-22,2017-05-22T04:32:20,315.8,42,22.5,65,-36.7871,146.9604
415,2017-05-22,2017-05-22T04:32:20,315.9,42,18.4,64,-37.5158,142.8257
416,2017-05-22,2017-05-22T04:32:20,355.7,82,87.7,98,-37.9085,141.1038
417,2017-05-22,2017-05-22T04:32:20,314.3,41,18.0,61,-37.7287,143.1682
418,2017-05-22,2017-05-22T04:32:20,313.4,40,16.8,58,-37.7379,143.1706
419,2017-05-22,2017-05-22T04:32:20,366.6,93,117.4,100,-38.4349,146.3122
420,2017-05-22,2017-05-22T04:32:20,338.6,65,53.2,89,-38.4792,146.3081
421,2017-05-22,2017-05-22T00:15:00,332.5,59,44.7,85,-36.5722,146.7572
422,2017-05-22,2017-05-22T00:13:10,321.3,48,27.5,74,-38.4412,146.3188
423,2017-05-22,2017-05-22T00:13:00,315.6,42,20.4,61,-38.4322,146.3208
424,2017-05-22,2017-05-22T00:13:00,316.4,43,21.8,66,-37.9077,141.1101
425,2017-05-22,2017-05-22T00:13:00,363.6,90,111.1,100,-37.9047,141.0945
426,2017-05-22,2017-05-22T00:13:00,338.1,64,53.8,89,-38.4888,146.5226
427,2017-05-18,2017-05-18T03:25:00,314.4,41,16.5,61,-36.1337,146.1243
428,2017-05-18,2017-05-18T03:21:10,317.6,44,25.6,68,-36.8431,147.5395
429,2017-05-18,2017-05-18T03:21:10,318.2,45,26.3,69,-36.8403,147.5354
430,2017-05-18,2017-05-18T03:21:10,315.5,42,17.5,64,-36.1369,146.116
431,2017-05-18,2017-05-18T00:43:10,315.5,42,21.3,55,-37.164,148.915
432,2017-05-18,2017-05-18T00:38:10,320.1,46,25.6,66,-37.1521,148.9446
433,2017-05-18,2017-05-18T00:37:20,322.4,49,29.2,75,-37.166,148.9436
434,2017-05-17,2017-05-17T04:14:10,325.9,52,32.2,79,-36.1841,145.1836
435,2017-05-16,2017-05-16T03:37:40,312.3,39,14.5,53,-36.1875,143.5158
436,2017-05-16,2017-05-16T03:32:50,312.8,39,14.8,56,-36.1887,143.4722
437,2017-05-16,2017-05-16T00:48:40,314.5,41,20.1,61,-37.2465,144.3795
438,2017-05-15,2017-05-15T04:36:40,324.5,51,26.8,78,-36.9826,143.6671
439,2017-05-15,2017-05-15T04:35:20,315.5,42,17.4,64,-36.4437,143.5726
440,2017-05-15,2017-05-15T04:34:50,313.6,40,12.9,59,-36.3987,142.6332
441,2017-05-15,2017-05-15T04:34:30,346.4,73,64.2,93,-37.4984,142.9739
442,2017-05-15,2017-05-15T04:34:30,351.5,78,78.6,96,-37.253,144.3681
443,2017-05-15,2017-05-15T04:33:50,323.2,50,25.9,76,-36.2993,143.2461
444,2017-05-15,2017-05-15T04:33:20,318.0,44,17.5,69,-36.3065,141.4495
445,2017-05-15,2017-05-15T04:33:20,316.4,43,18.1,66,-37.5074,142.976
446,2017-05-15,2017-05-15T04:33:00,330.5,57,33.9,83,-36.3636,141.3622
447,2017-05-15,2017-05-15T04:33:00,343.7,70,60.0,92,-36.9396,143.1462
448,2017-05-15,2017-05-15T04:32:50,312.6,39,18.1,55,-37.2622,144.3704
449,2017-05-15,2017-05-15T04:32:50,318.1,44,19.9,69,-36.3111,143.7704
450,2017-05-15,2017-05-15T04:32:50,311.9,38,13.2,51,-36.7159,141.4716
451,2017-05-15,2017-05-15T04:32:50,311.8,38,12.3,51,-36.5963,144.0066
452,2017-05-15,2017-05-15T04:32:50,374.4,101,137.4,100,-36.5738,142.3038
453,2017-05-15,2017-05-15T04:32:50,332.1,58,36.7,84,-36.4293,141.2933
454,2017-05-15,2017-05-15T04:31:20,350.8,77,71.5,96,-36.3387,141.7542
455,2017-05-15,2017-05-15T04:31:10,335.3,62,45.3,87,-37.2793,143.8934
456,2017-05-15,2017-05-15T04:30:00,333.8,60,44.4,86,-37.2512,144.3799
457,2017-05-15,2017-05-15T04:29:50,336.7,63,50.8,83,-38.0395,146.0486
458,2017-05-15,2017-05-15T04:29:50,331.5,58,34.7,84,-36.5828,142.3058
459,2017-05-15,2017-05-15T04:29:40,314.0,40,14.3,60,-36.4216,141.2799
460,2017-05-15,2017-05-15T04:29:40,315.6,42,14.3,64,-36.4317,143.0967
461,2017-05-15,2017-05-15T04:29:30,315.3,42,17.9,63,-36.2538,145.5929
462,2017-05-15,2017-05-15T04:29:30,316.3,43,17.1,66,-36.437,144.1478
463,2017-05-15,2017-05-15T04:29:10,312.7,39,11.4,55,-36.6217,142.0944
464,2017-05-15,2017-05-15T04:28:40,317.0,43,16.2,66,-36.3652,141.3508
465,2017-05-15,2017-05-15T04:28:20,313.0,39,15.9,56,-36.8241,145.1274
466,2017-05-15,2017-05-15T04:28:10,315.0,41,14.6,63,-36.3296,141.7522
467,2017-05-15,2017-05-15T04:28:10,315.6,42,14.0,64,-35.7542,142.5039
468,2017-05-15,2017-05-15T04:28:00,367.6,94,117.3,100,-36.3433,143.4369
469,2017-05-15,2017-05-15T04:28:00,319.4,46,19.5,71,-36.3728,141.3641
470,2017-05-15,2017-05-15T04:28:00,321.3,48,23.8,74,-36.4371,141.7692
471,2017-05-15,2017-05-15T04:28:00,335.9,62,44.5,87,-37.0167,143.8586
472,2017-05-15,2017-05-15T04:28:00,360.5,87,96.4,100,-36.345,143.4256
473,2017-05-15,2017-05-15T04:27:50,340.0,66,52.1,90,-36.7032,144.0992
474,2017-05-15,2017-05-15T04:27:40,324.8,51,31.2,78,-37.9308,144.3325
475,2017-05-15,2017-05-15T04:27:10,325.2,52,26.7,78,-36.4348,141.3
476,2017-05-15,2017-05-15T04:27:10,317.1,43,18.2,67,-36.3019,146.4343
477,2017-05-15,2017-05-15T04:27:10,319.2,46,21.3,71,-36.3638,143.9086
478,2017-05-15,2017-05-15T04:27:10,315.0,41,14.2,63,-36.3542,141.0935
479,2017-05-15,2017-05-15T04:27:00,325.9,52,27.7,79,-36.4277,141.3047
480,2017-05-15,2017-05-15T04:26:40,325.3,52,26.6,78,-36.3362,141.4973
481,2017-05-15,2017-05-15T04:26:40,313.1,39,12.4,57,-35.6785,143.5077
482,2017-05-15,2017-05-15T04:26:40,318.3,45,18.7,68,-36.6755,141.5039
483,2017-05-15,2017-05-15T04:26:40,321.4,48,22.2,74,-35.4591,142.062
484,2017-05-15,2017-05-15T04:26:30,319.6,46,18.0,71,-34.5019,141.3528
485,2017-05-15,2017-05-15T04:26:30,328.8,55,33.4,77,-36.1648,143.3362
486,2017-05-15,2017-05-15T04:26:20,318.7,45,20.4,70,-36.301,143.2349
487,2017-05-15,2017-05-15T04:26:20,331.1,57,34.0,84,-36.3156,141.4514
488,2017-05-15,2017-05-15T04:26:20,351.1,77,72.3,96,-36.3402,141.7429
489,2017-05-15,2017-05-15T04:26:20,317.9,44,17.6,69,-36.3971,142.6444
490,2017-05-15,2017-05-15T04:26:20,323.1,49,24.7,76,-36.3704,143.0191
491,2017-05-15,2017-05-15T04:26:20,312.8,39,11.4,56,-36.4226,143.0946
492,2017-05-15,2017-05-15T04:26:20,326.7,53,28.8,80,-36.674,141.5154
493,2017-05-15,2017-05-15T04:26:20,338.5,65,48.5,89,-36.5661,142.2956
494,2017-05-15,2017-05-15T04:26:20,321.5,48,23.3,52,-36.5646,142.3068
495,2017-05-15,2017-05-15T04:26:20,384.8,111,179.1,100,-36.5754,142.2926
496,2017-05-15,2017-05-15T04:26:20,318.8,45,19.6,70,-36.3073,144.2678
497,2017-05-15,2017-05-15T04:26:20,315.5,42,15.1,64,-36.7126,141.6358
498,2017-05-15,2017-05-15T04:26:20,315.2,42,17.0,63,-36.4347,143.5704
499,2017-05-15,2017-05-15T04:26:20,330.0,56,33.2,83,-36.7217,141.6378
500,2017-05-15,2017-05-15T04:26:20,318.8,45,20.7,70,-36.7536,141.6092
501,2017-05-15,2017-05-15T04:26:20,317.6,44,17.7,68,-36.7611,141.6048
502,2017-05-15,2017-05-15T04:26:20,316.1,42,15.8,65,-36.5664,142.9892
503,2017-05-15,2017-05-15T04:26:20,328.7,55,31.7,82,-36.5648,143.0004
504,2017-05-15,2017-05-15T04:26:20,314.2,41,14.1,60,-36.6483,142.4878
505,2017-05-15,2017-05-15T04:26:20,339.7,66,51.3,85,-36.5023,143.6038
506,2017-05-15,2017-05-15T04:26:20,321.9,48,24.9,70,-36.4617,144.6381
507,2017-05-15,2017-05-15T04:26:20,351.6,78,75.2,90,-36.8616,142.8025
508,2017-05-15,2017-05-15T04:26:20,318.7,45,20.1,66,-36.86,142.8137
509,2017-05-15,2017-05-15T04:26:20,318.0,44,19.3,69,-36.3119,146.4371
510,2017-05-15,2017-05-15T04:26:20,334.1,60,42.1,86,-36.7215,144.1037
511,2017-05-15,2017-05-15T04:26:20,314.8,41,19.2,59,-36.6463,144.7594
512,2017-05-15,2017-05-15T04:26:20,320.3,47,24.1,72,-36.6288,144.8682
513,2017-05-15,2017-05-15T04:26:20,328.8,55,35.8,82,-36.6664,144.7828
514,2017-05-15,2017-05-15T04:26:20,325.4,52,30.1,78,-36.8221,145.1397
515,2017-05-15,2017-05-15T04:26:20,317.3,44,22.2,51,-37.2794,143.5903
516,2017-05-15,2017-05-15T04:26:20,329.9,56,38.7,83,-37.2777,143.6017
517,2017-05-15,2017-05-15T04:26:20,334.6,61,47.7,86,-37.1402,144.6153
518,2017-05-15,2017-05-15T04:26:20,316.6,43,19.8,66,-37.2811,143.8819
519,2017-05-15,2017-05-15T04:26:20,340.9,67,58.2,90,-38.0372,146.0616
520,2017-05-15,2017-05-15T04:26:20,347.3,74,71.0,94,-38.049,146.0513
521,2017-05-15,2017-05-15T04:26:20,383.2,110,181.0,100,-38.0468,146.0644
522,2017-05-15,2017-05-15T04:26:20,319.3,46,19.2,71,-34.4929,141.3558
523,2017-05-15,2017-05-15T04:26:20,338.8,65,47.6,89,-35.4666,142.0749
524,2017-05-15,2017-05-15T04:26:20,320.3,47,19.6,72,-35.7632,142.5059
525,2017-05-15,2017-05-15T04:26:20,318.1,44,17.4,69,-36.0411,141.7071
526,2017-05-15,2017-05-15T04:26:20,350.0,76,69.0,95,-36.0396,141.7183
527,2017-05-15,2017-05-15T04:26:20,318.2,45,17.4,69,-35.9903,142.2708
528,2017-05-15,2017-05-15T04:26:20,320.0,46,20.9,72,-36.4058,141.5175
529,2017-05-15,2017-05-15T04:26:20,318.9,45,20.6,70,-36.1631,143.3475
530,2017-05-15,2017-05-15T04:26:20,327.6,54,31.2,81,-36.7018,143.1431
531,2017-05-15,2017-05-15T04:26:20,347.4,74,66.1,94,-36.2775,146.1026
532,2017-05-15,2017-05-15T04:26:20,333.7,60,41.9,86,-36.3178,145.9308
533,2017-05-15,2017-05-15T04:26:20,319.1,45,22.1,71,-36.3831,145.7276
534,2017-05-15,2017-05-15T04:26:20,320.2,47,22.6,72,-37.446,142.8978
535,2017-05-15,2017-05-15T04:26:20,319.1,45,21.4,71,-37.4444,142.9091
536,2017-05-15,2017-05-15T04:26:20,335.7,62,47.2,76,-38.0219,141.2238
537,2017-05-15,2017-05-15T04:26:20,315.6,42,20.5,64,-37.7481,143.4151
538,2017-05-15,2017-05-15T00:12:10,363.2,90,112.2,100,-38.0361,146.0567
539,2017-05-15,2017-05-15T00:07:50,322.8,49,31.7,76,-38.038000000000004,146.0685
540,2017-05-14,2017-05-14T01:00:50,322.5,49,24.8,75,-36.4212,141.2381
541,2017-05-13,2017-05-13T04:45:40,375.4,102,143.3,100,-36.1431,143.5499
542,2017-05-13,2017-05-13T04:45:30,319.9,46,20.8,72,-36.4365,145.845
543,2017-05-13,2017-05-13T04:43:30,350.7,77,73.6,95,-36.3254,144.3638
544,2017-05-13,2017-05-13T04:42:20,311.7,38,12.9,50,-36.353,144.5977
545,2017-05-13,2017-05-13T04:42:00,318.3,45,20.6,69,-36.4489,144.1445
546,2017-05-13,2017-05-13T04:42:00,322.7,49,21.8,52,-34.9917,141.8885
547,2017-05-13,2017-05-13T04:42:00,318.2,45,19.8,69,-36.4032,144.0604
548,2017-05-13,2017-05-13T04:41:50,371.4,98,126.2,100,-36.0816,145.859
549,2017-05-13,2017-05-13T04:40:30,323.4,50,25.2,76,-36.3011,145.9395
550,2017-05-13,2017-05-13T04:40:20,312.8,39,13.9,56,-36.3883,143.7526
551,2017-05-13,2017-05-13T04:40:20,394.0,120,223.8,100,-34.9938,141.876
552,2017-05-13,2017-05-13T04:40:10,363.9,90,106.4,100,-36.1532,143.5527
553,2017-05-13,2017-05-13T04:40:10,316.6,43,18.4,66,-36.5513,144.1473
554,2017-05-13,2017-05-13T04:39:50,328.2,55,32.1,81,-36.3636,144.4821
555,2017-05-13,2017-05-13T04:39:30,336.3,63,47.8,83,-36.4837,142.6042
556,2017-05-13,2017-05-13T04:39:10,316.6,43,20.4,66,-36.6361,144.5124
557,2017-05-13,2017-05-13T04:39:00,325.0,51,30.3,74,-36.4763,142.5887
558,2017-05-13,2017-05-13T04:39:00,333.5,60,38.9,85,-36.0097,141.7625
559,2017-05-13,2017-05-13T04:39:00,322.6,49,25.4,75,-36.3742,144.4851
560,2017-05-13,2017-05-13T04:38:50,367.1,93,115.4,100,-36.0077,141.7747
561,2017-05-13,2017-05-13T04:38:40,324.6,51,27.8,78,-36.4005,144.0756
562,2017-05-13,2017-05-13T04:38:40,336.0,62,50.2,87,-37.9378,144.3115
563,2017-05-13,2017-05-13T04:38:40,314.8,41,20.4,62,-37.1999,143.6425
564,2017-05-13,2017-05-13T04:38:40,328.0,54,32.0,81,-36.4477,145.8352
565,2017-05-13,2017-05-13T04:38:40,322.2,49,21.9,53,-34.9959,141.8635
566,2017-05-13,2017-05-13T04:38:40,321.2,48,20.4,53,-34.9843,141.8736
567,2017-05-13,2017-05-13T04:38:40,333.9,60,40.3,86,-36.4403,145.826
568,2017-05-13,2017-05-13T04:38:40,331.1,57,35.7,84,-36.2972,145.9588
569,2017-05-13,2017-05-13T04:38:40,333.4,60,40.8,85,-36.391,144.5747
570,2017-05-13,2017-05-13T04:38:40,335.4,62,43.6,87,-36.3712,144.5011
571,2017-05-13,2017-05-13T04:38:40,331.6,58,36.8,84,-36.3606,144.498
572,2017-05-13,2017-05-13T04:38:40,348.4,75,63.1,94,-36.0828,145.873
573,2017-05-13,2017-05-13T04:38:40,324.9,51,25.0,78,-36.075,145.8501
574,2017-05-13,2017-05-13T04:38:40,386.2,113,187.5,100,-36.1404,143.5643
575,2017-05-13,2017-05-13T04:38:40,324.7,51,27.6,78,-36.1411,143.5727
576,2017-05-13,2017-05-13T04:38:40,325.0,51,26.2,74,-36.1462,143.5438
577,2017-05-13,2017-05-13T04:38:40,325.5,52,32.4,79,-36.174,142.737
578,2017-05-13,2017-05-13T04:38:40,329.2,56,33.3,82,-35.9979,143.6803
579,2017-05-13,2017-05-13T04:38:40,342.7,69,57.4,91,-36.5541,144.1321
580,2017-05-13,2017-05-13T04:38:40,313.1,39,18.5,57,-36.8399,142.6291
581,2017-05-13,2017-05-13T04:38:40,311.6,38,12.5,50,-35.708,143.7987
582,2017-05-13,2017-05-13T04:38:40,342.9,69,54.9,91,-35.6819,143.5275
583,2017-05-13,2017-05-13T04:38:40,328.6,55,31.2,82,-35.6846,143.5129
584,2017-05-13,2017-05-13T04:38:40,322.6,49,25.7,75,-36.3148,144.3607
585,2017-05-13,2017-05-13T04:38:40,341.2,68,51.8,90,-35.6871,143.5235
586,2017-05-13,2017-05-13T04:38:40,317.4,44,19.0,68,-36.3832,143.7566
587,2017-05-13,2017-05-13T04:38:40,313.9,40,15.2,59,-36.304,143.7445
588,2017-05-13,2017-05-13T04:38:40,313.6,40,16.9,55,-36.591,141.7194
589,2017-05-13,2017-05-13T04:38:40,317.3,44,23.0,68,-36.8377,142.642
590,2017-05-13,2017-05-13T04:38:40,368.9,95,122.3,100,-36.1506,143.5671
591,2017-05-13,2017-05-13T04:38:40,333.9,60,41.1,86,-35.7108,143.7836
592,2017-05-13,2017-05-13T04:38:40,315.2,42,15.3,63,-36.0518,141.6846
593,2017-05-13,2017-05-13T04:38:40,333.4,60,40.2,85,-36.3984,144.0271
594,2017-05-13,2017-05-13T04:38:40,319.2,46,22.5,54,-36.7321,143.1978
595,2017-05-12,2017-05-12T04:02:30,315.5,42,18.6,64,-36.5375,146.0866
596,2017-05-12,2017-05-12T03:57:40,330.7,57,42.1,83,-37.82,145.9954
597,2017-05-12,2017-05-12T03:56:10,318.5,45,23.3,70,-36.358000000000004,144.4905
598,2017-05-12,2017-05-12T03:56:10,317.1,43,18.8,66,-34.9194,140.9678
599,2017-05-12,2017-05-12T03:56:10,346.3,73,71.6,93,-37.4671,145.9962
600,2017-05-12,2017-05-12T03:56:10,315.5,42,17.4,64,-36.4061,143.0987
601,2017-05-12,2017-05-12T03:56:10,324.8,51,33.4,78,-37.9742,141.1855
602,2017-05-12,2017-05-12T03:56:10,335.2,62,51.2,87,-37.4688,145.98
603,2017-05-12,2017-05-12T03:56:10,323.2,50,27.7,76,-36.5509,144.1143
604,2017-05-12,2017-05-12T01:15:30,324.0,50,33.8,67,-37.9774,141.2029
605,2017-05-11,2017-05-11T04:57:20,340.7,67,53.2,90,-36.2911,141.1664
606,2017-05-11,2017-05-11T04:57:20,352.6,79,79.3,96,-36.2842,141.1741
607,2017-05-11,2017-05-11T04:54:00,336.4,63,49.1,88,-36.3492,140.9727
608,2017-05-11,2017-05-11T04:51:00,339.1,65,53.0,89,-36.7218,141.6411
609,2017-05-11,2017-05-11T04:50:40,352.0,78,82.6,84,-37.3656,141.3903
610,2017-05-11,2017-05-11T04:50:40,316.0,42,21.7,65,-36.1188,145.156
611,2017-05-11,2017-05-11T04:50:40,348.2,75,73.7,94,-36.4179,144.2924
612,2017-05-11,2017-05-11T04:50:40,312.5,39,17.6,54,-35.4173,143.2041
613,2017-05-11,2017-05-11T04:50:40,343.2,70,58.7,92,-36.3207,140.9737
614,2017-05-11,2017-05-11T04:50:40,318.8,45,24.9,70,-36.3493,141.5238
615,2017-05-11,2017-05-11T04:50:40,312.5,39,14.1,54,-36.3909,141.1843
616,2017-05-11,2017-05-11T04:50:40,359.2,86,95.3,99,-36.2882,141.1821
617,2017-05-11,2017-05-11T04:50:40,342.8,69,57.7,91,-36.3153,140.9789
618,2017-05-11,2017-05-11T04:50:40,321.9,48,29.4,75,-36.1271,145.1541
619,2017-05-11,2017-05-11T04:50:40,354.8,81,89.0,97,-36.4169,144.2994
